Lep_family,Lep_accepted_name,PD,Num.families,mpd.obs,mpd.obs.z,mntd.obs,mntd.obs.z,host.module
Lycaenidae,Paralucia pyrodiscus,325.050232,1,38.2414,-2.122515022,38.2414,-2.564830862,
Lycaenidae,Parrhasius polibetes,543.444277,3,222.7863633,-0.68612717,214.000847,-0.796693961,
Lycaenidae,Pentila pauli,0,0,NA,NA,NA,NA,
Lycaenidae,Pentila tropicalis,0,0,NA,NA,NA,NA,
Lycaenidae,Petrelaea dana,325.050105,1,141.4902,-1.904001855,141.4902,-1.473827627,
Lycaenidae,Phaeostrymon alcestis,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Lycaenidae,Phasis pringlei,442.043105,2,233.986043,-0.404968814,233.986043,-0.398282024,
Lycaenidae,Phengaris atroguttata,448.784105,2,247.468013,-0.269460794,247.468013,-0.275210185,
Lycaenidae,Phengaris nausithous,448.785492,2,247.46938,-0.335159295,247.46938,-0.242069513,
Lycaenidae,Philotes sonorensis,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Lycaenidae,Philotiella leona,325.050152,1,88.9723,-1.530500549,88.9723,-1.940131511,
Lycaenidae,Phlyaria cyara,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Pithecops corvus,567.363384,3,243.7465753,-0.43384691,240.1666997,-0.15085385,
Lycaenidae,Plautella cossaea,440.836521,2,231.571789,-0.536055883,231.571789,-0.421399618,
Lycaenidae,Plebejidea loewii,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Plebejus anna,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Plebejus argus,1454.460057,12,234.8989235,-0.980935345,191.2831939,-1.302928855,
Lycaenidae,Plebejus idas,448.785092,2,247.46904,-0.410839019,247.46904,-0.260852929,
Lycaenidae,Plebejus melissa,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Plebulina emigdionis,448.784902,2,247.46855,-0.338871226,247.46855,-0.19256176,
Lycaenidae,Polyommatus icarus,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Poritia hewitsoni,441.428685,2,232.75688,-0.381824303,232.75688,-0.453368629,
Lycaenidae,Praephilotes anthracias,448.784702,2,247.46895,-0.42606262,247.46895,-0.308282939,
Lycaenidae,Pratapa deva,446.435952,2,242.77025,-0.286769062,242.77025,-0.361612612,
Lycaenidae,Prosotas nora,1031.132259,7,243.4297176,-0.647585376,230.4255156,-0.117462814,
Lycaenidae,Protantigius superans,564.571144,3,242.1700013,-0.373197318,236.8709267,-0.399647015,
Lycaenidae,Pseudaletis agrippina,0,0,NA,NA,NA,NA,
Lycaenidae,Pseudalmenus chlorinda,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Pseudochrysops bornoi,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Pseudodipsas eone,631.815428,4,239.3387647,-0.451928495,195.601102,-1.397186975,
Lycaenidae,Pseudolucia chilensis,325.050802,1,103.1855,-1.772676485,103.1855,-1.862092505,
Lycaenidae,Pseudolucia parana,325.050802,1,103.1855,-1.772676485,103.1855,-1.862092505,
Lycaenidae,Pseudolycaena marsyas,1587.577716,13,237.5212048,-1.025023558,195.9592673,-0.729469333,
Lycaenidae,Pseudonacaduba aethiops,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Pseudozizeeria maha,681.382211,4,237.6212773,-0.567458718,234.7674643,-0.296757364,
Lycaenidae,Psychonotis caelius,325.050852,1,102.7964,-1.88383222,102.7964,-2.03052715,
Lycaenidae,Ptelina carnuta,0,0,NA,NA,NA,NA,
Lycaenidae,Rachana jalindra,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Lycaenidae,Rapala varuna,1060.775864,8,232.094366,-0.820703541,197.3483024,-1.060203133,
Lycaenidae,Rathinda amor,1791.324281,15,238.2769751,-0.924053372,196.4488872,-0.666983664,
Lycaenidae,Ravenna niveus,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Rekoa meton,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Lycaenidae,Remelana jangala,1279.594475,10,234.2938799,-0.918731887,195.7055495,-0.894872051,
Lycaenidae,Rimisia miris,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Sahulana scintillata,443.629754,2,237.158162,-0.427531584,237.158162,-0.364226091,
Lycaenidae,Saigusaozephyrus atabyrius,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Satyrium eximia,436.199172,2,222.29648,-0.60481813,222.29648,-1.421434163,
Lycaenidae,Satyrium pruni,424.012652,2,197.92288,-0.748196091,197.92288,-0.878119916,
Lycaenidae,Satyrium tengstroemi,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Scolitantides orion,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Lycaenidae,Scolitantides vicrama,325.050552,1,142,-1.192269368,142,-1.440412843,
Lycaenidae,Semanga superba,1019.84527,7,239.1907145,-0.753652347,226.276635,-0.195025408,
Lycaenidae,Shaanxiana takashimai,325.050562,1,64.188,-2.42923281,64.188,-1.935374889,
Lycaenidae,Shijimiaeoides divina,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Shirozua jonasi,2557.42069,20,316.1283213,1.240179413,203.1455116,-0.006458962,
Lycaenidae,Shizuyaozephyrus kyokoae,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Sibataniozephyrus fujisanus,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Simiskina phalia,325.050645,1,76.7222,-2.394140677,76.7222,-1.80105635,
Lycaenidae,Sithon nedymond,460.809285,2,271.517133,-0.073078854,271.517133,0.020132987,
Lycaenidae,Spalgis epeus,0,0,NA,NA,NA,NA,
Lycaenidae,Spalgis lemolea,0,0,NA,NA,NA,NA,
Lycaenidae,Strymon melinus,1443.783221,13,227.347405,-1.25412176,172.7274605,-1.904558612,
Lycaenidae,Stugeta bowkeri,503.09823,3,192.4269513,-0.990060911,177.6861537,-1.926618404,
Lycaenidae,Surendra quercetorum,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Tajuria cippus,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Lycaenidae,Talicada nyseus,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Lycaenidae,Taraka hamada,0,0,NA,NA,NA,NA,
Lycaenidae,Tartesa astarte,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Tarucus theophrastus,325.050852,1,102.7964,-1.88383222,102.7964,-2.03052715,
Lycaenidae,Teratoneura isabellae,0,0,NA,NA,NA,NA,
Lycaenidae,Teratozephyrus arisanus,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Terenthina terentia,325.050212,1,86.139,-1.642538558,86.139,-2.511743361,
Lycaenidae,Teriomima subpunctata,0,0,NA,NA,NA,NA,
Lycaenidae,Thaduka multicaudata,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Lycaenidae,Thamala marciana,325.049505,1,87.6679,-2.205113045,87.6679,-1.97275177,
Lycaenidae,Thecla betulae,436.199208,2,222.296936,-0.528515036,222.296936,-0.573499036,
Lycaenidae,Theclinesthes miskini,656.647034,4,228.3779043,-0.634563372,214.1181205,-0.64155806,
Lycaenidae,Theclopsis lydus,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Thereus orasus,446.435552,2,242.77013,-0.345876929,242.77013,-0.327696954,
Lycaenidae,Theritas mavors,448.785585,2,247.469533,-0.122966166,247.469533,-0.343498447,
Lycaenidae,Theritas triquetra,683.150874,4,241.3829127,-0.45673537,236.9429823,-0.253699633,
Lycaenidae,Thestor protumnus,0,0,NA,NA,NA,NA,
Lycaenidae,Tmolus echion,1345.737729,12,226.4189385,-1.240592505,172.0125842,-1.955280759,
Lycaenidae,Tomares ballus,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Tongeia filicaudis,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Lycaenidae,Tongeia fischeri,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Lycaenidae,Triclema nigeriae,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Triclema rufoplagata,325.050562,1,105.77,-1.953134312,105.77,-2.726444009,
Lycaenidae,Trimenia argyroplaga,0,0,NA,NA,NA,NA,
Lycaenidae,Turanana endymion,444.924672,2,239.74882,-0.335019648,239.74882,-0.341024839,
Lycaenidae,Tuxentius melaena,437.752352,2,225.40275,-0.534823282,225.40275,-0.51305763,
Lycaenidae,Udara albocaeruleus,1295.940972,10,234.4478339,-0.898023845,210.7020622,-0.618938125,
Lycaenidae,Udara dilectus,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Vansomerenia rogersi,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Wagimo signata,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Yamamotozephyrus kwangtungensis,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Lycaenidae,Zesius chrysomallus,1136.183904,8,244.5388986,-0.571010157,223.2146318,-0.110800067,
Lycaenidae,Ziegleria hesperitis,460.809755,2,271.517133,0.044189294,271.517133,0.027532103,
Lycaenidae,Zinaspa youngi,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Zintha hintza,460.963615,2,271.824905,0.085124778,271.824905,0.05726283,
Lycaenidae,Zizeeria karsandra,760.498222,5,232.2342136,-0.780383855,206.5498436,-0.904287795,
Lycaenidae,Zizeeria knysna,1070.666621,8,232.3568029,-0.974182435,204.0658473,-0.809709169,
Lycaenidae,Zizina otis,325.050502,1,192,-0.773400109,192,-0.886740072,
Lycaenidae,Zizula hylax,711.938111,6,194.8560758,-1.375642195,149.9510313,-2.844380376,
Nymphalidae,Abananote abana,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Nymphalidae,Abrota ganga,447.456212,2,244.81141,-0.175569818,244.81141,-0.231494721,
Nymphalidae,Acraea horta,419.412698,2,188.72416,-0.821232721,188.72416,-1.178924966,
Nymphalidae,Acrophtalmia artemis,0,0,NA,NA,NA,NA,
Nymphalidae,Acrophtalmia leuce,0,0,NA,NA,NA,NA,
Nymphalidae,Adelpha mesentina,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Aemona amathusia,325.050682,1,19.29834,-2.812598658,19.29834,-2.605052156,
Nymphalidae,Aeria eurimedia,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Aeropetes tulbaghia,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Agatasa calydonia,325.05054,1,142.4068,-1.222403248,142.4068,-1.594470017,
Nymphalidae,Aglais io,576.651762,4,176.2319167,-1.386370235,162.535315,-2.18868406,
Nymphalidae,Aglais urticae,497.481162,3,180.9284267,-1.172827983,163.9333233,-2.014140209,
Nymphalidae,Agraulis vanillae,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Altinote neleus,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Nymphalidae,Altinote tenebrosa,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Nymphalidae,Altopedaliodes tena,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Amathusia phidippus,423.259982,2,196.4188,-1.257814638,196.4188,-0.723861207,
Nymphalidae,Amauris niavius,414.801742,2,179.50281,-0.999294103,179.50281,-0.939989601,
Nymphalidae,Amnosia decora,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Anaea troglodyta,448.784971,2,247.468919,-0.264632575,247.468919,-0.360187933,
Nymphalidae,Anartia jatrophae,649.084821,6,161.9442011,-2.232820461,129.9273332,-3.112714353,
Nymphalidae,Anetia briarea,437.391584,2,224.681623,-0.501664056,224.681623,-0.471809336,
Nymphalidae,Anetia thirza,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Antanartia delius,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Anthanassa texana,431.791422,2,208.31719,-0.648312539,208.31719,-0.697522848,
Nymphalidae,Antillea pelops,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Antirrhea philaretes,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Apatura metis,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Apaturina erminia,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Apaturopsis cleochares,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Aphantopus hyperantus,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Aphysoneura pigmentaria,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Aponarope sutor,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Araschnia levana,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Archaeoprepona demophon,801.45159,5,249.4893054,-0.357161737,232.5130448,-0.24166779,
Nymphalidae,Archaeoprepona meander,325.050763,1,169.1905,-1.018220449,169.1905,-1.042107971,
Nymphalidae,Arethusana arethusa,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Argynnina cyrila,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Argynnis aglaja,448.784878,2,247.469126,-0.345598737,247.469126,-0.215114172,
Nymphalidae,Argynnis anadyomene,325.050678,1,141.2676,-1.243272263,141.2676,-1.554566676,
Nymphalidae,Argynnis hyperbius,325.050678,1,141.2676,-1.243272263,141.2676,-1.554566676,
Nymphalidae,Argynnis laodice,440.836938,2,231.572226,-0.410035447,231.572226,-0.41281442,
Nymphalidae,Argynnis nerippe,325.050678,1,141.2676,-1.243272263,141.2676,-1.554566676,
Nymphalidae,Argynnis paphia,440.836938,2,231.572226,-0.410035447,231.572226,-0.41281442,
Nymphalidae,Argynnis sagana,325.050678,1,141.2676,-1.243272263,141.2676,-1.554566676,
Nymphalidae,Argyrophorus argenteus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Ariadne ariadne,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Asterocampa celtis,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Asterope markii,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Aterica rabena,325.050105,1,141.4902,-1.904001855,141.4902,-1.473827627,
Nymphalidae,Athyma perius,419.962247,2,189.82324,-0.905993976,189.82324,-0.840669047,
Nymphalidae,Atlantea perezi,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Batesia hypochlora,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Bebearia sophus,437.391594,2,224.681982,-0.530669203,224.681982,-0.569060665,
Nymphalidae,Berberia abdelkader,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Bhagadatta austenia,460.963315,2,271.825245,-0.034668359,271.825245,-0.083270974,
Nymphalidae,Bia actorion,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Biblis hyperia,440.836281,2,231.572149,-0.372610283,231.572149,-0.463110671,
Nymphalidae,Bicyclus anynana,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Boloria pales,555.526918,3,236.140604,-0.473095161,224.811972,-0.591101174,
Nymphalidae,Brassolis sophorae,481.520562,3,169.7861867,-1.839749729,143.15358,-1.990089739,
Nymphalidae,Brenthis daphne,440.836938,2,231.572226,-0.410035447,231.572226,-0.41281442,
Nymphalidae,Brenthis ino,757.894448,5,230.2812996,-0.726832398,204.1528252,-1.045913244,
Nymphalidae,Brevioleria arzalia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Brintesia circe,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Byblia anvatara,448.785193,2,247.468941,-0.328638685,247.468941,-0.275412089,
Nymphalidae,Byblia ilithyia,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Caligo eurilochus,583.880732,5,144.930142,-2.959562105,122.607474,-2.993311006,
Nymphalidae,Calinaga buddha,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Callerebia annada,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Callicore astarte,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Callithomia lenea,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Capronnieria galesus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Cassionympha cassius,418.871532,2,187.64298,-0.899761338,187.64298,-0.794775934,
Nymphalidae,Catacroptera cloanthe,414.801402,2,174.33691,-0.960693177,174.33691,-1.103674339,
Nymphalidae,Catonephele numilia,584.698038,3,260.2624453,-0.096097162,250.4217317,0.060883354,
Nymphalidae,Ceratinia neso,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Cercyonis oetus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Cercyonis pegala,554.630686,3,240.114936,-0.379431294,213.8789547,-0.877190632,
Nymphalidae,Cethosia biblis,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Cethosia cydippe,448.785258,2,247.469446,-0.295865971,247.469446,-0.152614931,
Nymphalidae,Chalinga elwesi,325.0504,1,83.3911,-2.291948583,83.3911,-2.164598505,
Nymphalidae,Charaxes bernardus,764.607346,5,247.430905,-0.483256624,230.1436568,-0.265222958,
Nymphalidae,Charaxes brutus,627.036869,4,214.467745,-1.01216606,190.5672818,-1.301192943,
Nymphalidae,Charaxes contrarius,325.050502,1,192,-0.773400109,192,-0.886740072,
Nymphalidae,Charaxes jasius,1338.554481,10,243.8157108,-0.712112183,223.4564974,0.001245797,
Nymphalidae,Charaxes varanes,404.967844,2,159.835279,-1.594073484,159.835279,-1.140510641,
Nymphalidae,Charaxes zoolina,325.050502,1,192,-0.773400109,192,-0.886740072,
Nymphalidae,Chazara briseis,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Chersonesia rahria,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Chillanella stelligera,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Chitoria chrysolora,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Chloreuptychia arnaca,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Chlosyne janais,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Cirrochroa aoris,325.050678,1,129.876,-1.510001045,129.876,-1.467465608,
Nymphalidae,Cirrochroa orissa,325.050678,1,129.876,-1.510001045,129.876,-1.467465608,
Nymphalidae,Cissia confusa,779.463122,6,200.996044,-1.501733098,165.390235,-2.053187108,
Nymphalidae,Cissia labe,431.784452,2,213.46789,-0.660387465,213.46789,-0.659605516,
Nymphalidae,Cissia myncea,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Cissia palladia,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Cissia penelope,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Coelites nothis,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Coenonympha pamphilus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Coenyra hebe,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Colobura dirce,672.709604,4,234.4656265,-0.583692979,229.0803445,-0.408541195,
Nymphalidae,Consul fabius,325.05077,1,101.5972,-1.738641546,101.5972,-2.596117291,
Nymphalidae,Corades medeba,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Cupha erymanthis,641.14919,4,218.621495,-0.850484572,205.504995,-0.876907529,
Nymphalidae,Cybdelis phaesyla,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Cyllopsis pyracmon,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Cymothoe lurida,509.413498,3,185.8165733,-1.05612051,182.9090867,-1.585161312,
Nymphalidae,Cynandra opis,325.050735,1,88.4818,-1.998162641,88.4818,-1.867385615,
Nymphalidae,Cyrestis acilia,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Cyrestis nivea,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Daedalma dinias,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Danaus chrysippus,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Danaus eresimus,385.098052,2,126.8333,-1.382008309,126.8333,-1.47706173,
Nymphalidae,Danaus erippus,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Danaus gilippus,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Danaus melanippus,645.278466,4,222.2299637,-0.754302387,199.8235865,-1.26897731,
Nymphalidae,Danaus plexippus,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Dasyophthalma rusina,431.784452,2,213.46789,-0.660387465,213.46789,-0.659605516,
Nymphalidae,Davidina armandi,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Diaethria anna,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Diaethria clymena,443.629925,2,237.158383,-0.26407816,237.158383,-0.381631075,
Nymphalidae,Dichorragia nesimachus,325.050662,1,136.383,-1.619535704,136.383,-1.363184813,
Nymphalidae,Dilipa morgiana,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Dingana dingana,460.809261,2,271.517039,0.006168634,271.517039,-0.175985211,
Nymphalidae,Dione juno,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Dira clytus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Dircenna jemina,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Discophora celinde,431.784452,2,213.46789,-0.660387465,213.46789,-0.659605516,
Nymphalidae,Doleschallia bisaltide,517.296632,3,207.2106133,-0.781198467,172.11774,-1.976178845,
Nymphalidae,Doleschallia polibete,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Doxocopa agathina,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Dryadula phaetusa,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Dryas iulia,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Dulcedo polita,444.822632,2,239.54415,-0.35191116,239.54415,-0.40311704,
Nymphalidae,Dymasia dymas,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Dynamine postverta,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Dynastor darius,325.051232,1,63.5784,-1.803135405,63.5784,-2.234679868,
Nymphalidae,Elina montrolii,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Elymnias hypermnestra,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Elymnias nesaea,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Elymniopsis bammakoo,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Elzunia pavonii,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Epiphile orea,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Episcada salvinia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Epityches eupompe,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Erebia epiphron,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Erebia ligea,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Eretris porphyria,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Eryphanis automedon,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Eteona tisiphone,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Euapatura mirza,325.050862,1,148.3419,-1.236372696,148.3419,-1.222306769,
Nymphalidae,Eueides isabella,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Eunica monima,404.968324,2,208.08895,-0.695917267,208.08895,-0.754848241,
Nymphalidae,Euphaedra neophron,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Euphydryas editha,463.343872,4,100.5566633,-2.623684321,89.5704775,-3.293015512,
Nymphalidae,Euploea phaenareta,448.785462,2,247.46965,-0.378631178,247.46965,-0.212899851,
Nymphalidae,Euploea radamanthus,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Euptoieta claudia,1376.269646,11,239.3262159,-0.805847878,191.5068316,-1.1853067,
Nymphalidae,Euptychoides eugenia,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Euriphene amicia,325.050484,1,103.4133,-1.711178101,103.4133,-2.016578847,
Nymphalidae,Euripus nyctelius,511.220862,3,199.24834,-0.850273544,173.09328,-1.783370688,
Nymphalidae,Eurytela dryope,671.623043,4,237.5402677,-0.523889167,225.4154523,-0.55022914,
Nymphalidae,Euthalia evelina,778.060572,5,235.431391,-0.61151286,219.1686546,-0.431487757,
Nymphalidae,Euthalia lubentina,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Nymphalidae,Euthaliopsis aetion,325.050687,1,121.1138,-1.987531001,121.1138,-2.226473979,
Nymphalidae,Eutresis hypereia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Euxanthe eurinome,443.629754,2,237.158162,-0.427531584,237.158162,-0.364226091,
Nymphalidae,Evena crithea,448.785144,2,186.9835947,-1.155912263,126.4981973,-2.964906655,
Nymphalidae,Faunis eumeus,561.699932,3,237.61426,-0.41771079,235.68412,-0.372086913,
Nymphalidae,Forsterinaria pronophila,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Fountainea nessus,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Geitoneura klugii,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Gnophodes betsimena,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Godyris duillia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Greta morgane,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Gyrocheilus patrobas,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Haematera pyrame,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Haetera piera,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
